id_commune;code_region;population_municipale;population_comptee_a_part
68300;44;5479;125
68301;44;1269;25
68302;44;752;30
68303;44;229;7
68304;44;1561;39
68305;44;1390;28
68306;44;507;8
68307;44;498;10
68308;44;325;12
68309;44;3842;76
68311;44;598;12
68312;44;318;6
68313;44;775;11
68315;44;7048;134
68316;44;730;21
68317;44;1106;19
68318;44;2392;52
68320;44;1369;47
68321;44;4046;62
68322;44;1349;29
68323;44;809;24
68324;44;611;17
68325;44;764;9
68326;44;153;5
68327;44;350;7
68328;44;201;1
68329;44;1349;34
68330;44;338;8
68331;44;1939;58
68332;44;949;13
68333;44;296;6
68334;44;7767;148
68335;44;464;6
68336;44;459;8
68337;44;605;11
68338;44;3831;80
68340;44;373;15
68341;44;946;30
68342;44;1698;43
68343;44;2381;34
68344;44;438;10
68345;44;757;27
68347;44;693;22
68348;44;2815;51
68349;44;4421;95
68350;44;477;15
68351;44;639;13
68352;44;2680;24
68353;44;491;17
68354;44;920;37
68355;44;1543;28
68356;44;880;21
68357;44;514;17
68358;44;471;11
68359;44;1663;59
68360;44;653;4
68361;44;320;5
68362;44;771;15
68363;44;587;12
68364;44;992;19
68365;44;1745;64
68366;44;711;30
68367;44;1178;21
68368;44;1242;35
68370;44;169;2
68371;44;310;9
68372;44;1780;39
68373;44;300;12
68374;44;7853;408
68375;44;10362;137
68376;44;14776;111
68377;44;794;19
68378;44;380;4
68379;44;1036;20
68380;44;443;11
68381;44;799;16
68382;44;379;4
68383;44;320;8
68384;44;2538;61
68385;44;837;25
68386;44;1041;22
69001;84;391;3
69002;84;245;1
69003;84;2947;42
69004;84;768;24
69005;84;584;9
69006;84;4919;119
69007;84;2749;45
69008;84;668;15
69009;84;7538;164
69010;84;6410;196
69012;84;611;15
69013;84;3897;82
69014;84;1129;22
69016;84;121;0
69017;84;745;21
69018;84;2148;32
69019;84;13314;277
69020;84;681;19
69021;84;2340;80
69022;84;558;16
69023;84;1635;25
69024;84;4122;103
69026;84;548;10
69027;84;12097;175
69028;84;6478;111
69029;84;42244;401
69030;84;818;15
69031;84;1379;104
69032;84;1988;36
69033;84;2883;74
69034;84;43294;622
69035;84;381;7
69036;84;1138;22
69037;84;833;12
69038;84;928;25
69039;84;694;10
69040;84;5748;48
69042;84;566;15
69043;84;8846;173
69044;84;5170;146
69045;84;1248;68
69046;84;4563;138
69047;84;1051;21
69049;84;2791;65
69050;84;2113;42
69051;84;1170;33
69052;84;4132;113
69053;84;543;13
69054;84;343;2
69055;84;1448;27
69056;84;2107;52
69057;84;582;13
69058;84;384;9
69059;84;1537;28
69060;84;576;83
69061;84;1188;34
69062;84;778;23
69063;84;4315;86
69064;84;3957;83
69065;84;965;15
69066;84;4390;80
69067;84;1168;21
69068;84;2454;48
69069;84;11248;184
69070;84;1266;28
69071;84;1179;27
69072;84;8752;612
69074;84;1550;40
69075;84;193;2
69076;84;2595;101
69077;84;965;12
69078;84;837;16
69080;84;1901;16
69081;84;18948;385
69082;84;270;8
69083;84;1164;39
69084;84;1282;22
69085;84;1492;42
69086;84;2290;63
69087;84;3033;73
69088;84;7066;97
69089;84;14906;258
69090;84;809;24
69091;84;20285;104
69092;84;7496;345
69093;84;1187;19
69094;84;6062;115
69095;84;827;17
69096;84;9706;75
69097;84;772;20
69098;84;508;7
69099;84;1442;28
69100;84;8750;121
69102;84;734;12
69103;84;899;22
69104;84;432;9
69105;84;1021;37
69106;84;1181;24
69107;84;1055;66
69108;84;1043;22
69109;84;861;27
69110;84;1862;30
69111;84;673;17
69112;84;6480;155
69113;84;901;27
69115;84;4871;98
69116;84;3648;102
69117;84;3134;75
69118;84;2618;32
69119;84;977;8
69120;84;595;16
69121;84;2729;45
69122;84;1916;53
69124;84;459;9
69125;84;876;15
69126;84;768;28
69127;84;3549;64
69130;84;233;3
69131;84;3402;85
69132;84;847;15
69133;84;4318;80
69134;84;227;10
69135;84;1911;53
69136;84;3118;55
69137;84;516;7
69138;84;445;9
69139;84;1378;77
69140;84;1995;46
69141;84;6144;172
69142;84;6524;73
69143;84;7562;88
69145;84;921;25
69148;84;2541;71
69149;84;26553;278
69151;84;1524;32
69152;84;10397;60
69153;84;1377;28
69154;84;2845;53
69155;84;1132;31
69156;84;2713;82
69157;84;5279;88
69159;84;3907;93
69160;84;1065;18
69161;84;487;11
69162;84;1331;34
69163;84;3495;50
69164;84;322;10
69165;84;1126;25
69166;84;328;2
69167;84;589;11
69168;84;1536;41
69169;84;639;23
69170;84;1157;18
69171;84;2363;26
69172;84;761;27
69173;84;1016;25
69174;84;614;11
69175;84;1996;56
69176;84;4590;84
69177;84;2064;46
69178;84;825;20
69179;84;4055;74
69180;84;288;9
69181;84;223;1
69182;84;356;2
69183;84;317;2
69184;84;991;21
69186;84;213;4
69187;84;654;21
69188;84;908;9
69189;84;1884;29
69190;84;2028;87
69191;84;5747;142
69192;84;153;7
69193;84;1269;32
69194;84;7006;158
69196;84;617;11
69197;84;2210;48
69198;84;756;11
69199;84;19617;61
69200;84;1472;31
69201;84;1286;25
69202;84;22175;392
69203;84;1018;17
69204;84;20914;477
69205;84;5158;92
69206;84;4409;92
69207;84;3001;47
69208;84;2262;60
69209;84;566;16
69212;84;479;11
69214;84;1204;25
69215;84;879;20
69216;84;566;11
69217;84;748;22
69218;84;1048;17
69219;84;2133;63
69220;84;1805;113
69225;84;541;14
69227;84;3853;189
69228;84;4224;93
69229;84;800;14
69230;84;320;6
69231;84;2596;60
69233;84;1228;50
69234;84;1583;73
69235;84;1967;106
69236;84;590;7
69238;84;3710;96
69239;84;1212;25
69240;84;617;6
69241;84;2590;61
69242;84;927;13
69243;84;10490;273
69244;84;22286;351
69245;84;710;25
69246;84;1295;35
69248;84;6020;126
69249;84;3053;63
69250;84;4117;99
69252;84;745;9
69253;84;637;10
69254;84;971;10
69255;84;6080;111
69256;84;52795;221
69257;84;1086;19
69258;84;322;7
69259;84;67285;266
69260;84;4999;56
69261;84;104;1
69263;84;881;19
69264;84;36291;419
69265;84;802;33
69266;84;152212;1082
69267;84;2137;114
69268;84;3367;91
69269;84;992;24
69270;84;4355;67
69271;84;10638;152
69272;84;4242;85
69273;84;11196;73
69275;84;28930;139
69276;84;9902;52
69277;84;13181;221
69278;84;5509;105
69279;84;6076;76
69280;84;1528;13
69281;84;1912;23
69282;84;34640;301
69283;84;13707;146
69284;84;3230;116
69285;84;4191;38
69286;84;30697;366
69287;84;6875;108
69288;84;5458;67
69289;84;4579;82
69290;84;46927;284
69291;84;5789;56
69292;84;6497;63
69293;84;2369;48
69294;84;2772;37
69295;84;1810;9
69296;84;2986;33
69297;84;5512;74
69298;84;3188;28
69299;84;2700;42
69381;84;29641;782
69382;84;31303;386
69383;84;102725;1006
69384;84;36064;406
69385;84;49664;1085
69386;84;52862;884
69387;84;82573;493
69388;84;86154;1022
69389;84;51983;537
70001;27;357;4
70002;27;209;7
70003;27;69;2
70004;27;307;2
70005;27;134;2
70006;27;1490;102
70007;27;304;6
70008;27;148;2
70009;27;102;1
70010;27;104;1
70011;27;317;4
70012;27;656;11
70013;27;67;0
70014;27;399;6
70015;27;274;6
70016;27;162;2
70017;27;240;2
70018;27;512;4
70019;27;143;4
70020;27;244;2
70021;27;191;5
70022;27;147;3
70023;27;143;3
70024;27;446;14
70025;27;242;4
70026;27;2533;26
70027;27;71;1
70028;27;143;3
70029;27;239;2
70030;27;45;1
70031;27;644;17
70032;27;45;0
70035;27;177;4
70036;27;159;2
70037;27;258;21
70038;27;315;9
70039;27;355;4
70040;27;239;3
70041;27;377;9
70042;27;103;1
70043;27;237;3
70044;27;408;12
70045;27;419;7
70046;27;367;7
70047;27;107;2
70048;27;139;3
70049;27;97;2
70050;27;98;0
70051;27;34;0
70052;27;121;3
70053;27;77;1
70054;27;241;4
70055;27;500;7
70056;27;310;1
70057;27;149;2
70058;27;931;14
70059;27;470;8
70060;27;294;3
70061;27;85;0
70062;27;142;5
70063;27;210;3
70064;27;149;3
70065;27;77;1
70066;27;180;1
70067;27;126;0
70069;27;46;0
70070;27;28;2
70071;27;56;0
70072;27;83;2
70074;27;244;3
70075;27;199;2
70076;27;376;8
70077;27;221;4
70078;27;93;2
70079;27;524;12
70080;27;238;4
70081;27;324;4
70082;27;130;2
70083;27;404;10
70084;27;663;10
70085;27;680;13
70086;27;75;0
70087;27;147;3
70088;27;117;2
70089;27;46;0
70090;27;60;2
70091;27;47;1
70092;27;177;3
70093;27;654;8
70094;27;301;5
70095;27;654;11
70096;27;635;17
70097;27;238;8
70098;27;211;4
70099;27;76;1
70100;27;133;0
70101;27;501;5
70102;27;277;10
70103;27;221;3
70104;27;590;13
70105;27;137;1
70106;27;113;2
70107;27;437;4
70109;27;306;2
70111;27;275;3
70112;27;174;5
70113;27;132;3
70114;27;205;2
70115;27;236;5
70116;27;617;12
70117;27;1238;33
70118;27;194;2
70119;27;357;12
70120;27;3745;72
70121;27;878;16
70122;27;1633;32
70124;27;92;1
70125;27;176;2
70126;27;197;6
70127;27;110;6
70128;27;387;3
70129;27;162;3
70130;27;318;8
70132;27;704;67
70133;27;235;7
70134;27;204;2
70135;27;34;1
70136;27;489;9
70137;27;215;8
70138;27;124;3
70140;27;67;1
70141;27;118;2
70142;27;190;2
70143;27;124;6
70144;27;33;1
70145;27;480;10
70146;27;164;4
70147;27;228;4
70148;27;86;1
70149;27;693;17
70150;27;320;2
70151;27;36;0
70152;27;475;37
70153;27;96;1
70154;27;371;6
70155;27;799;15
70156;27;111;1
70157;27;361;10
70158;27;105;1
70159;27;89;0
70160;27;317;19
70162;27;459;13
70163;27;443;8
70164;27;89;2
70165;27;542;42
70166;27;154;5
70167;27;353;13
70168;27;620;17
70169;27;220;5
70170;27;122;2
70171;27;1263;29
70172;27;109;0
70174;27;143;2
70175;27;136;3
70176;27;191;3
70177;27;603;15
70178;27;526;10
70179;27;168;3
70180;27;441;10
70181;27;132;0
70182;27;142;0
70183;27;60;0
70184;27;707;21
70185;27;187;9
70186;27;73;1
70187;27;263;3
70188;27;54;1
70189;27;250;4
70190;27;181;3
70192;27;206;2
70193;27;232;3
70194;27;134;8
70195;27;272;4
70196;27;250;9
70197;27;794;15
70198;27;1240;25
70199;27;116;0
70200;27;39;1
70201;27;209;1
70202;27;273;7
70203;27;149;2
70204;27;156;4
70205;27;202;2
70206;27;555;7
70207;27;3249;69
70208;27;292;5
70210;27;154;5
70211;27;65;2
70213;27;225;5
70214;27;122;5
70215;27;244;11
70216;27;439;24
70217;27;97;1
70218;27;134;1
70219;27;735;15
70220;27;407;6
70221;27;288;4
70222;27;78;1
70224;27;674;14
70225;27;104;2
70226;27;309;3
70227;27;477;15
70228;27;980;11
70229;27;260;6
70230;27;98;4
70231;27;35;0
70232;27;130;5
70233;27;135;2
70234;27;226;11
70235;27;145;4
70236;27;467;9
70237;27;97;0
70238;27;137;4
70239;27;201;5
70240;27;1327;24
70242;27;133;0
70243;27;337;12
70244;27;111;0
70245;27;3797;123
70247;27;212;3
70248;27;1379;35
70249;27;119;3
70250;27;451;6
70251;27;100;4
70252;27;178;3
70253;27;297;28
70254;27;253;7
70255;27;497;4
70256;27;710;12
70257;27;742;14
70258;27;1990;46
70259;27;370;6
70260;27;686;20
70261;27;1361;33
70262;27;161;4
70263;27;238;2
70264;27;50;0
70265;27;151;5
70267;27;485;7
70268;27;213;4
70269;27;35;1
70271;27;374;11
70272;27;186;11
70273;27;67;1
70274;27;48;0
70275;27;393;5
70276;27;184;8
70277;27;381;9
70278;27;215;4
70279;27;5553;424
70280;27;937;36
70282;27;1012;20
70283;27;442;7
70284;27;268;8
70285;27;10646;272
70286;27;128;3
70287;27;44;0
70288;27;120;1
70289;27;210;2
70290;27;203;6
70291;27;124;3
70292;27;1548;34
70293;27;77;2
70294;27;357;4
70295;27;220;5
70296;27;271;2
70297;27;60;0
70298;27;117;0
70299;27;311;2
70301;27;56;0
70302;27;77;1
70303;27;153;1
70304;27;122;1
70305;27;103;2
70306;27;460;13
70307;27;124;7
70308;27;222;6
70309;27;453;10
70310;27;8046;185
70311;27;6623;273
70312;27;759;21
70313;27;395;5
70314;27;168;6
70315;27;408;11
70316;27;83;4
70317;27;141;4
70318;27;431;15
70319;27;124;3
70320;27;98;3
70321;27;1400;29
70322;27;284;6
70323;27;197;1
70324;27;645;15
70325;27;372;3
70326;27;309;3
70327;27;134;3
70328;27;327;6
70329;27;61;4
70330;27;287;7
70331;27;440;20
70332;27;56;1
70334;27;1508;24
70335;27;62;2
70336;27;137;3
70337;27;59;1
70338;27;228;7
70339;27;1674;31
70340;27;214;27
70341;27;300;3
70342;27;136;1
70343;27;285;5
70344;27;339;9
70347;27;356;8
70348;27;620;12
70349;27;235;3
70350;27;65;0
70351;27;228;3
70352;27;37;0
70353;27;503;8
70355;27;302;4
70356;27;278;6
70357;27;543;87
70358;27;272;4
70359;27;55;0
70360;27;78;1
70361;27;158;5
70362;27;138;4
70363;27;645;15
70364;27;119;1
70366;27;123;0
70367;27;184;4
70368;27;132;3
70369;27;48;0
70371;27;203;1
70372;27;152;4
70373;27;285;4
70374;27;95;2
70376;27;463;10
70378;27;1623;50
70380;27;176;4
70381;27;341;10
70383;27;417;4
70384;27;224;3
70385;27;333;10
70386;27;177;2
70387;27;662;10
70388;27;1978;75
70389;27;58;2
70390;27;502;11
70392;27;34;2
70393;27;430;6
70394;27;60;4
70395;27;52;0
70396;27;39;2
70397;27;81;0
70398;27;66;0
70399;27;208;7
70400;27;108;2
70401;27;132;1
70402;27;371;11
70403;27;243;3
70404;27;576;16
70405;27;194;4
70406;27;76;1
70407;27;272;5
70408;27;1068;29
70409;27;115;2
70410;27;699;3
70411;27;38;0
70412;27;71;0
70413;27;1903;36
70414;27;960;15
70415;27;658;9
70416;27;204;5
70417;27;306;3
70418;27;518;4
70419;27;107;4
70420;27;63;0
70421;27;2954;55
70422;27;145;1
70423;27;113;3
70425;27;148;6
70426;27;251;7
70427;27;335;9
70428;27;1455;49
70429;27;547;14
70430;27;69;1
70431;27;249;3
70432;27;326;7
70433;27;1396;38
70435;27;829;22
70436;27;116;0
70437;27;16;0
70438;27;212;3
70439;27;355;7
70440;27;33;2
70441;27;253;3
70442;27;109;3
70443;27;89;1
70444;27;163;1
70445;27;115;1
70446;27;604;9
70447;27;2297;75
70448;27;152;2
70449;27;62;0
70450;27;40;0
70451;27;2735;28
70452;27;254;3
70453;27;81;3
70454;27;48;2
70455;27;1493;24
70456;27;148;5
70457;27;107;3
70459;27;1101;25
70460;27;430;9
70461;27;116;2
70462;27;80;2
70463;27;144;1
70464;27;1353;23
70466;27;124;3
70467;27;3150;66
70468;27;90;1
70469;27;211;4
70470;27;160;2
70471;27;25;1
70472;27;485;4
70473;27;1929;32
70474;27;127;2
70476;27;65;1
70477;27;773;13
70478;27;888;15
70479;27;98;4
70480;27;134;6
70481;27;205;4
70482;27;1543;25
70483;27;137;5
70484;27;178;3
70485;27;202;5
70486;27;111;3
70487;27;291;3
70488;27;194;1
70489;27;788;6
70490;27;123;1
70491;27;480;14
70492;27;579;10
70493;27;462;8
70494;27;347;6
70496;27;25;1
70498;27;460;14
70499;27;103;2
70500;27;167;11
70501;27;98;3
70502;27;85;0
70503;27;162;2
70504;27;360;13
70505;27;162;7
70506;27;388;13
70507;27;246;6
70509;27;113;0
70510;27;130;3
70511;27;226;3
70512;27;219;5
70513;27;2418;55
70514;27;670;11
70515;27;67;1
70516;27;245;3
70517;27;395;18
70518;27;98;2
70519;27;110;0
70520;27;115;3
70521;27;183;4
70522;27;158;3
70523;27;197;3
70524;27;113;3
70525;27;211;3
70526;27;625;14
70527;27;75;1
70528;27;486;9
70529;27;385;16
70530;27;120;0
70531;27;104;1
70532;27;519;6
70533;27;121;0
70534;27;125;1
70535;27;153;1
70536;27;132;2
70537;27;294;6
70538;27;82;0
70539;27;455;12
70540;27;80;4
70541;27;204;4
70542;27;209;5
70544;27;115;2
70545;27;127;3
70546;27;219;22
70547;27;168;3
70548;27;141;1
70549;27;78;1
70550;27;14914;749
70552;27;215;3
70553;27;116;2
70554;27;191;1
70555;27;171;1
70557;27;133;4
70558;27;140;2
70559;27;195;4
70560;27;165;2
70561;27;1423;108
70562;27;154;3
70563;27;533;13
70564;27;310;16
70565;27;52;2
70566;27;200;5
70567;27;134;9
70568;27;57;4
70569;27;61;1
70571;27;39;3
70572;27;290;5
70573;27;125;1
70574;27;57;0
70575;27;841;16
70576;27;151;1
70577;27;379;9
70578;27;174;2
70579;27;428;16
70580;27;152;5
70581;27;704;16
70582;27;81;0
70583;27;130;1
71001;27;799;15
71002;27;1243;20
71003;27;795;6
71004;27;1164;25
71005;27;251;10
71006;27;185;5
71007;27;167;4
71008;27;151;7
71009;27;719;14
71010;27;864;10
71011;27;444;86
71012;27;331;15
71013;27;272;5
71014;27;12987;1022
71015;27;914;29
71016;27;1082;27
71017;27;95;4
71018;27;547;11
71019;27;143;7
71020;27;98;2
71021;27;291;22
71022;27;625;9
71023;27;956;26
71024;27;509;17
71025;27;358;8
71026;27;337;13
71027;27;721;7
71028;27;106;3
71029;27;292;4
71030;27;203;4
71031;27;59;1
71032;27;690;14
71033;27;861;19
71034;27;335;7
71035;27;204;3
71036;27;69;0
71037;27;84;6
71038;27;468;13
71039;27;181;1
71040;27;6060;140
71041;27;190;2
71042;27;318;7
71043;27;83;3
71044;27;296;6
71045;27;179;6
71046;27;94;0
71047;27;4713;72
71048;27;175;2
71050;27;340;7
71051;27;130;7
71052;27;729;11
71054;27;685;13
71056;27;2354;37
71057;27;124;3
71058;27;185;11
71059;27;3538;67
71060;27;228;2
71061;27;460;16
71062;27;292;8
71063;27;753;14
71064;27;985;25
71065;27;273;8
71066;27;119;3
71067;27;124;3
71068;27;57;2
71069;27;579;27
71070;27;2138;85
71071;27;263;8
71072;27;141;2
71073;27;5528;80
71074;27;564;19
71075;27;627;11
71076;27;45056;1521
71077;27;513;4
71078;27;151;3
71079;27;463;11
71080;27;97;0
71081;27;2588;56
71082;27;223;3
71084;27;529;11
71085;27;222;2
71086;27;466;9
71087;27;165;1
71088;27;226;12
71089;27;238;2
71090;27;4171;53
71091;27;189;2
71092;27;504;13
71093;27;662;18
71094;27;139;2
71095;27;437;10
71096;27;192;2
71097;27;480;12
71098;27;250;4
71099;27;316;14
71100;27;203;0
71101;27;452;8
71102;27;688;24
71103;27;274;6
71104;27;190;7
71105;27;7742;297
71106;27;2888;438
71107;27;331;10
71108;27;168;5
71109;27;352;2
71110;27;565;10
71111;27;305;11
71112;27;228;8
71113;27;98;0
71115;27;92;4
71116;27;169;2
71117;27;1095;31
71118;27;6148;143
71119;27;1119;24
71120;27;3703;69
71121;27;316;3
71122;27;557;15
71123;27;373;4
71124;27;203;7
71125;27;20;0
71126;27;584;23
71127;27;60;5
71128;27;88;5
71129;27;271;7
71130;27;229;6
71131;27;851;13
71132;27;2260;30
71133;27;1637;58
71134;27;661;21
71135;27;891;20
71136;27;276;8
71137;27;4929;247
71139;27;144;0
71140;27;50;0
71141;27;310;6
71142;27;240;4
71143;27;459;8
71144;27;191;5
71145;27;564;5
71146;27;232;7
71147;27;251;6
71148;27;843;17
71149;27;1323;29
71150;27;3089;86
71151;27;78;4
71152;27;180;9
71153;27;21269;298
71154;27;2469;62
71155;27;519;16
71156;27;262;65
71157;27;1829;31
71158;27;1571;40
71159;27;202;8
71160;27;310;9
71161;27;319;6
71162;27;1153;44
71163;27;90;1
71164;27;129;3
71165;27;378;8
71166;27;112;4
71167;27;552;20
71168;27;174;1
71169;27;700;107
71170;27;1794;40
71171;27;305;9
71172;27;85;1
71173;27;311;4
71174;27;173;4
71175;27;338;4
71176;27;7741;249
71177;27;802;12
71178;27;889;31
71179;27;81;1
71181;27;168;4
71182;27;1458;52
71183;27;153;3
71184;27;608;9
71185;27;332;14
71186;27;262;5
71187;27;1580;34
71188;27;60;1
71189;27;1616;52
71190;27;2164;30
71191;27;472;10
71192;27;1811;148
71193;27;473;11
71194;27;790;15
71195;27;220;1
71196;27;634;8
71198;27;412;7
71199;27;174;8
71200;27;704;17
71201;27;196;7
71202;27;1877;364
71203;27;52;1
71204;27;1487;43
71205;27;651;9
71206;27;239;4
71207;27;288;11
71208;27;210;4
71209;27;728;14
71210;27;373;19
71212;27;1387;33
71213;27;569;17
71214;27;420;11
71215;27;2581;72
71216;27;197;5
71217;27;125;5
71218;27;581;21
71219;27;547;15
71220;27;473;3
71221;27;3684;161
71222;27;899;26
71223;27;563;8
71224;27;82;6
71225;27;525;13
71226;27;30;0
71227;27;513;8
71228;27;210;0
71229;27;231;1
71230;27;6760;194
71231;27;630;11
71232;27;202;14
71233;27;304;7
71234;27;341;6
71235;27;1954;108
71236;27;879;21
71237;27;524;7
71238;27;986;18
71239;27;697;11
71240;27;384;15
71241;27;486;18
71242;27;521;11
71243;27;371;4
71244;27;438;2
71245;27;322;6
71246;27;250;3
71247;27;365;10
71248;27;710;20
71249;27;991;37
71250;27;1087;49
71251;27;590;13
71252;27;370;14
71253;27;928;26
71254;27;151;1
71255;27;179;2
71256;27;539;12
71257;27;653;12
71258;27;509;15
71259;27;363;7
71261;27;662;16
71262;27;161;4
71263;27;6433;225
71264;27;328;9
71266;27;315;3
71267;27;859;84
71268;27;350;10
71269;27;2067;33
71270;27;33908;755
71271;27;149;5
71272;27;199;9
71273;27;283;6
71274;27;388;10
71275;27;1727;31
71276;27;128;5
71277;27;665;19
71278;27;155;5
71279;27;628;19
71280;27;87;2
71281;27;307;14
71282;27;1243;34
71283;27;537;7
71284;27;143;7
71285;27;410;6
71286;27;263;4
71287;27;328;6
71289;27;1145;22
71290;27;377;68
71291;27;968;23
71292;27;1322;45
71293;27;409;10
71294;27;1212;171
71295;27;1505;25
71296;27;749;19
71297;27;754;22
71299;27;316;7
71300;27;621;8
71301;27;170;2
71302;27;215;9
71303;27;485;6
71305;27;828;15
71306;27;17678;308
71307;27;290;7
71308;27;31;1
71309;27;1924;60
71310;27;4964;89
71311;27;256;5
71312;27;255;1
71313;27;381;15
71314;27;206;0
71315;27;183;2
71316;27;371;7
71317;27;183;3
71318;27;1100;20
71319;27;779;16
71320;27;315;3
71321;27;192;4
71322;27;52;1
71323;27;136;0
71324;27;579;23
71325;27;1206;34
71326;27;418;7
71327;27;343;8
71328;27;631;12
71329;27;410;9
71330;27;754;15
71331;27;117;1
71332;27;469;5
71333;27;1222;39
71334;27;383;9
71335;27;66;0
71336;27;3110;80
71337;27;303;8
71338;27;216;2
71339;27;391;8
71340;27;1507;26
71341;27;254;2
71342;27;9214;417
71343;27;318;4
71344;27;66;2
71345;27;672;11
71346;27;1568;26
71347;27;553;15
71348;27;131;3
71349;27;51;1
71350;27;874;30
71351;27;1938;31
71352;27;88;3
71353;27;525;7
71354;27;570;22
71355;27;280;7
71356;27;974;17
71357;27;217;0
71358;27;102;3
71359;27;568;10
71360;27;1910;46
71361;27;58;5
71362;27;344;5
71363;27;88;5
71364;27;176;1
71365;27;591;8
71366;27;380;8
71367;27;366;5
71368;27;303;16
71369;27;430;7
71370;27;626;11
71371;27;1577;41
71372;27;2021;33
71373;27;1704;21
71374;27;162;2
71376;27;275;8
71377;27;128;2
71378;27;1557;35
71379;27;1233;21
71380;27;789;17
71381;27;74;0
71382;27;697;15
71383;27;534;5
71384;27;506;8
71385;27;566;20
71386;27;94;0
71387;27;249;9
71388;27;467;20
71389;27;281;5
71390;27;1084;22
71391;27;555;17
71392;27;491;9
71393;27;491;17
71394;27;765;22
71395;27;209;2
71396;27;488;4
71397;27;283;8
71398;27;1044;31
71399;27;532;15
71400;27;129;4
71401;27;629;13
71402;27;750;25
71403;27;260;10
71404;27;896;22
71405;27;198;1
71406;27;126;9
71407;27;221;4
71408;27;428;9
71409;27;310;9
71410;27;794;15
71411;27;154;8
71412;27;1200;24
71413;27;833;10
71414;27;443;17
71415;27;138;2
71416;27;592;6
71417;27;1058;7
71419;27;1895;42
71420;27;2310;51
71421;27;185;7
71422;27;276;9
71423;27;433;5
71424;27;211;3
71425;27;279;11
71426;27;540;11
71427;27;51;1
71428;27;763;26
71430;27;395;16
71431;27;377;13
71433;27;491;14
71434;27;345;7
71435;27;243;9
71436;27;1004;20
71437;27;323;11
71438;27;529;19
71439;27;748;19
71440;27;374;9
71441;27;279;4
71442;27;1567;22
71443;27;1640;57
71444;27;1199;30
71445;27;6190;180
71446;27;189;6
71447;27;273;14
71448;27;1389;33
71449;27;120;6
71450;27;101;6
71451;27;94;0
71452;27;96;1
71453;27;242;11
71454;27;187;8
71455;27;159;4
71456;27;1911;68
71457;27;120;2
71458;27;61;0
71459;27;340;17
71460;27;468;23
71461;27;62;1
71462;27;528;11
71463;27;571;12
71464;27;184;4
71465;27;274;9
71466;27;122;4
71468;27;848;16
71469;27;364;10
71470;27;347;14
71471;27;92;1
71472;27;209;8
71473;27;150;1
71474;27;147;2
71475;27;6615;157
71477;27;484;9
71478;27;85;2
71479;27;1758;36
71480;27;596;13
71481;27;1150;20
