id_bien;id_commune;type_local;surface_carrez;surface_reelle;nombre_pieces
783;06088;Appartement;61,06;66;3
784;06088;Appartement;157,49;154;5
785;06088;Appartement;70,42;68;4
786;06088;Maison;54,75;36;2
787;06088;Appartement;69,16;78;3
788;06088;Appartement;17,08;20;1
789;06088;Appartement;50,17;51;2
790;06088;Appartement;59,55;56;2
791;06088;Appartement;80,69;80;4
792;06088;Appartement;66,62;68;3
793;06088;Appartement;57,81;55;3
794;06088;Appartement;45,01;46;2
795;06088;Appartement;23,4;22;1
796;06088;Appartement;40,74;40;2
797;06088;Appartement;73,6;78;4
798;06088;Appartement;77,09;76;4
799;06088;Appartement;13,71;16;1
800;06088;Appartement;41,39;40;2
801;06088;Maison;43,5;41;2
802;06088;Appartement;73,09;73;4
803;06088;Maison;73,67;76;3
804;06088;Appartement;26,5;20;1
805;06088;Maison;102,4;95;4
806;06088;Appartement;20,41;20;1
807;06088;Appartement;35,16;36;1
808;06088;Appartement;55,39;54;3
809;06088;Appartement;76,55;76;3
810;06088;Appartement;34,49;34;2
811;06088;Appartement;42,12;42;2
812;06088;Appartement;29,31;32;2
813;06088;Maison;104,68;107;4
814;06088;Appartement;23,61;25;1
815;06088;Maison;99,54;100;4
816;06088;Maison;84,63;83;4
817;06088;Appartement;86;86;4
818;06088;Appartement;80,62;80;3
819;06088;Appartement;78,41;78;4
820;06088;Appartement;42,23;41;1
821;06088;Appartement;23,13;24;1
822;06088;Appartement;39,45;42;3
823;06088;Appartement;64,04;63;4
824;06088;Appartement;73,61;74;3
825;06088;Appartement;95,07;95;4
826;06088;Appartement;19,51;19;1
827;06088;Appartement;36,04;37;1
828;06088;Appartement;150;48;3
829;06088;Appartement;75,37;78;4
830;06088;Appartement;58,1;36;1
831;06088;Appartement;60,26;70;3
832;06088;Appartement;38,7;38;3
833;06088;Appartement;25,68;26;2
834;06088;Appartement;23,11;19;1
835;06088;Appartement;44,29;44;2
836;06088;Appartement;22,96;23;2
837;06088;Appartement;36,73;42;2
838;06088;Appartement;75,71;75;3
839;06088;Appartement;54,27;52;2
840;06088;Appartement;25,13;17;1
841;06088;Appartement;24,16;27;1
842;06088;Appartement;51,18;51;2
843;06088;Appartement;41,09;41;2
844;06088;Appartement;95,69;95;4
845;06088;Appartement;57,92;59;2
846;06088;Appartement;22,01;21;1
847;06088;Appartement;171,05;176;5
848;06088;Appartement;35,3;36;2
849;06088;Appartement;72,05;72;3
850;06088;Appartement;47,59;47;2
851;06088;Appartement;60,79;58;3
852;06088;Appartement;82,52;82;3
853;06088;Appartement;38,46;40;2
854;06088;Appartement;32,2;32;1
855;06088;Appartement;49,04;52;2
856;06088;Appartement;71,59;69;3
857;06088;Appartement;55,1;57;2
858;06088;Appartement;54,06;57;1
859;06088;Appartement;22,49;24;1
860;06088;Appartement;46,48;46;2
861;06088;Appartement;80,18;80;4
862;06088;Appartement;54,09;54;3
863;06088;Appartement;49,76;49;2
864;06088;Appartement;49,41;49;2
865;06088;Appartement;79,8;77;3
866;06088;Appartement;68,95;67;3
867;06088;Appartement;62,93;63;3
868;06088;Appartement;30,63;30;1
869;06088;Appartement;62,98;62;3
870;06088;Appartement;32;31;1
871;06088;Appartement;9,81;22;2
872;06088;Appartement;68,02;67;3
873;06088;Appartement;26,2;25;1
874;06088;Appartement;35,8;37;1
875;06088;Appartement;32,03;20;2
876;06088;Appartement;21,01;20;1
877;06088;Appartement;78,01;80;3
878;06088;Appartement;38,69;36;2
879;06088;Appartement;51,39;42;2
880;06088;Appartement;54,22;72;3
881;06088;Appartement;29,16;28;1
882;06083;Appartement;54,34;57;2
883;06083;Appartement;83,72;81;3
884;06104;Appartement;27,8;32;1
885;06083;Appartement;29,82;32;2
886;06012;Appartement;88,39;89;3
887;06083;Appartement;49,42;48;2
888;06083;Appartement;98,5;110;3
889;06083;Appartement;29;29;1
890;06012;Appartement;47,42;47;2
891;06083;Appartement;33,63;36;2
892;06083;Appartement;46,66;46;2
893;06012;Appartement;36,8;50;3
894;06012;Appartement;38;36;2
895;06083;Appartement;34,66;37;1
896;06104;Appartement;16,65;18;1
897;06083;Appartement;61,17;60;3
898;06083;Appartement;42,84;42;2
899;06083;Appartement;56,01;55;2
900;06104;Appartement;23,92;24;1
901;06104;Appartement;25,8;34;3
902;06083;Appartement;39,97;40;2
903;06083;Appartement;77,15;76;4
904;06083;Appartement;31,95;24;1
905;06104;Appartement;34,63;35;1
906;06104;Appartement;25,85;29;1
907;06162;Appartement;42,41;30;1
908;06132;Appartement;72,95;43;2
909;06012;Appartement;30,1;27;1
910;06012;Appartement;27,31;28;1
911;06163;Maison;103,21;92;3
912;06012;Appartement;69,82;67;3
913;06012;Appartement;40,2;34;2
914;06104;Appartement;17,13;19;1
915;06104;Appartement;29,29;32;1
916;06012;Appartement;27,01;27;1
917;06104;Appartement;130,6;46;2
918;06012;Appartement;74,71;72;4
919;06083;Appartement;49,06;49;1
920;06104;Maison;67,34;66;3
921;06104;Appartement;79,07;78;4
922;06083;Appartement;15,41;18;2
923;06083;Appartement;41,88;40;2
924;06136;Appartement;51,35;32;2
925;06083;Appartement;32,73;31;1
926;06083;Appartement;30,7;30;1
927;06012;Appartement;39,04;38;2
928;06163;Maison;53,12;60;3
929;06163;Appartement;26,4;33;1
930;06083;Appartement;59,21;59;2
931;06083;Appartement;61,04;60;3
932;06012;Appartement;67,3;72;3
933;06012;Appartement;71,3;72;3
934;06012;Appartement;23,2;23;1
935;06104;Appartement;67,3;67;3
936;06035;Appartement;27,5;24;1
937;06083;Appartement;32,18;31;1
938;06012;Appartement;67,78;68;3
939;06104;Appartement;42,61;42;3
940;06012;Appartement;76,24;75;3
941;06083;Appartement;18,92;19;1
942;06104;Appartement;22,16;23;1
943;06083;Appartement;25,23;29;1
944;06083;Appartement;41,56;40;2
945;06104;Appartement;72,6;64;3
946;06036;Appartement;107,35;103;3
947;06083;Appartement;27,9;28;1
948;06083;Appartement;23,63;23;1
949;06012;Appartement;70,18;71;2
950;06083;Appartement;46,2;50;2
951;06104;Appartement;28,28;28;1
952;06104;Appartement;95,85;99;4
953;06012;Appartement;26,45;25;1
954;06083;Appartement;31,76;30;1
955;06083;Appartement;21,64;24;1
956;06104;Appartement;30,26;40;1
957;06067;Appartement;23,05;42;3
958;06012;Appartement;36,67;35;2
959;06132;Appartement;24,35;25;1
960;06104;Maison;113,1;89;3
961;06086;Appartement;34,3;31;1
962;06083;Appartement;31,27;31;1
963;06104;Appartement;33,24;36;1
964;06012;Appartement;40,25;42;2
965;06104;Appartement;39,91;41;1
966;06083;Appartement;60,3;64;3
967;06132;Appartement;37,25;36;2
968;06083;Maison;44,88;180;4
969;06104;Appartement;48,03;49;2
970;06104;Appartement;52,5;56;2
971;06035;Appartement;40,42;40;2
972;06083;Appartement;63,42;65;4
973;06083;Appartement;47,03;47;2
974;06083;Appartement;39,32;39;2
975;06012;Appartement;31,81;32;2
976;06083;Appartement;115,42;88;5
977;06012;Appartement;37,6;40;2
978;06012;Appartement;23,53;23;1
979;06104;Appartement;86,46;64;2
980;06012;Appartement;24,74;31;0
981;06104;Appartement;56,5;56;3
982;06104;Appartement;70,56;72;3
983;06083;Appartement;35,02;30;2
984;06104;Appartement;38,57;38;1
985;06083;Appartement;38,77;38;2
986;06104;Appartement;86,65;92;4
987;06083;Appartement;36,54;37;1
988;06163;Appartement;55,65;53;2
989;06083;Appartement;47,38;45;2
990;06083;Appartement;34,39;37;1
991;06083;Appartement;39,51;53;2
992;06104;Appartement;38,71;40;2
993;06083;Appartement;28,02;23;2
994;06083;Appartement;27,62;26;2
995;06083;Appartement;19,05;19;1
996;06104;Appartement;51,16;53;3
997;06104;Appartement;27,83;27;1
998;06136;Appartement;36,34;30;2
999;06083;Appartement;41,14;41;2
1000;06012;Appartement;96,83;100;3
1001;06083;Appartement;35,48;45;2
1002;06083;Appartement;67,21;67;3
1003;06083;Appartement;32,84;33;2
1004;06023;Appartement;21,79;25;2
1005;06083;Appartement;51,21;55;2
1006;06083;Appartement;63,27;67;3
1007;06083;Appartement;22,89;22;2
1008;06104;Appartement;77,58;80;4
1009;06104;Appartement;56,95;57;3
1010;06083;Appartement;41,66;40;2
1011;06083;Appartement;22,08;18;2
1012;06083;Appartement;39,66;38;1
1013;06012;Appartement;27,84;27;1
1014;06083;Appartement;29,7;29;1
1015;06067;Appartement;27,91;28;1
1016;06083;Appartement;51,68;68;1
1017;06012;Appartement;35,28;27;1
1018;06083;Appartement;47,63;48;2
1019;06104;Appartement;59,6;59;1
1020;06104;Appartement;88,88;83;4
1021;06083;Appartement;129,61;119;4
1022;06083;Appartement;25,01;25;1
1023;06083;Appartement;43,65;54;4
1024;06012;Appartement;55,07;65;2
1025;06104;Appartement;36,38;25;1
1026;06083;Appartement;76,05;76;3
1027;06104;Appartement;93,22;100;4
1028;06083;Appartement;47,27;47;2
1029;06104;Appartement;58,56;55;2
1030;06083;Appartement;57,3;60;3
1031;06083;Appartement;22,4;30;1
1032;06083;Appartement;71,13;72;2
1033;06083;Appartement;107,56;105;5
1034;06083;Appartement;20,56;21;1
1035;06104;Appartement;25,31;30;1
1036;06083;Appartement;51,6;50;2
1037;06083;Appartement;22,62;23;1
1038;06104;Appartement;31,06;38;1
1039;06083;Appartement;21,22;21;1
1040;06104;Appartement;99,89;59;2
1041;06083;Appartement;138,33;110;3
1042;06083;Appartement;37,86;37;2
1043;06083;Appartement;23,4;32;2
1044;06083;Appartement;30,93;35;1
1045;06136;Appartement;84;86;4
1046;06136;Appartement;27,24;26;2
1047;06083;Appartement;43,41;44;2
1048;06083;Appartement;72,01;74;4
1049;06132;Appartement;56,95;46;4
1050;06104;Appartement;11,5;31;2
1051;06012;Appartement;19,3;19;1
1052;06083;Appartement;33,56;37;1
1053;06113;Maison;83,55;96;4
1054;06083;Appartement;39,66;40;2
1055;06083;Appartement;33,57;33;1
1056;06104;Appartement;29,32;30;1
1057;06083;Appartement;26,77;28;2
1058;06159;Appartement;56,05;58;2
1059;06073;Appartement;34,46;28;1
1060;06094;Appartement;63,15;75;3
1061;06153;Appartement;43,42;45;2
1062;06011;Appartement;50,85;59;2
1063;06092;Appartement;22,71;25;1
1064;06054;Appartement;50,15;50;3
1065;06057;Appartement;71,56;71;4
1066;06032;Appartement;52,73;53;2
1067;06032;Appartement;24,58;24;1
1068;06073;Appartement;26,3;25;1
1069;06158;Appartement;43,3;47;2
1070;06127;Appartement;28,01;29;1
1071;06159;Appartement;21,43;24;2
1072;06127;Appartement;35,4;38;2
1073;06073;Appartement;28,63;29;1
1074;06014;Appartement;86,78;88;3
1075;06120;Appartement;43,89;50;3
1076;06011;Appartement;35,25;38;2
1077;06126;Appartement;62,9;63;3
1078;06094;Appartement;43,65;46;2
1079;06032;Appartement;34,11;34;1
1080;06048;Appartement;70,64;67;3
1081;06150;Maison;84,37;105;4
1082;06073;Appartement;22,89;24;1
1083;06120;Appartement;32,1;33;2
1084;06120;Appartement;22,42;21;2
1085;06011;Appartement;30,01;35;1
1086;06048;Maison;116,57;103;6
1087;06048;Appartement;60,42;45;2
1088;06159;Appartement;88,05;65;2
1089;06073;Appartement;21,82;21;1
1090;06057;Appartement;59,18;61;3
1091;06073;Appartement;15,97;16;1
1092;06011;Appartement;80,25;42;2
1093;06071;Appartement;28,35;27;1
1094;06091;Appartement;35,71;45;3
1095;06073;Appartement;31,08;29;2
1096;06059;Appartement;87,01;85;1
1097;06094;Maison;102,75;51;3
1098;06066;Appartement;57,45;57;3
1099;06091;Appartement;75,81;75;3
1100;06159;Appartement;57,72;72;2
1101;06073;Appartement;30,03;32;2
1102;06094;Appartement;26,65;30;1
1103;06159;Appartement;21,46;21;1
1104;06159;Appartement;59,85;95;3
1105;06103;Appartement;32,98;32;2
1106;06046;Appartement;178,86;92;4
1107;06073;Appartement;17,74;18;1
1108;06057;Appartement;57,37;56;3
1109;06121;Appartement;67,8;67;3
1110;06153;Appartement;44,9;45;3
1111;06054;Appartement;39,86;39;2
1112;06126;Appartement;53,65;53;3
1113;06159;Appartement;38,75;45;2
1114;06032;Appartement;16,38;16;1
1115;06126;Appartement;75,05;74;4
1116;06159;Appartement;51,44;60;2
1117;06032;Appartement;79,11;100;5
1118;06071;Appartement;21,2;20;1
1119;06048;Appartement;36,48;40;4
1120;06011;Appartement;79,78;61;3
1121;06075;Appartement;83,28;84;3
1122;06011;Appartement;52,06;65;2
1123;06159;Appartement;57,01;40;1
1124;06120;Appartement;28,34;30;1
1125;06159;Appartement;58,36;50;4
1126;06073;Appartement;24,96;25;1
1127;06150;Maison;96,58;91;4
1128;06016;Appartement;46,05;49;3
1129;06159;Appartement;15,72;15;1
1130;06011;Appartement;57,75;39;2
1131;06094;Appartement;20,85;20;1
1132;06011;Appartement;69,47;68;3
1133;06015;Appartement;44,05;40;1
1134;06071;Appartement;52,6;60;2
1135;06032;Appartement;22,05;24;1
1136;06141;Appartement;65,67;58;4
1137;06011;Appartement;41,77;43;2
1138;06011;Appartement;49,23;50;2
1139;06011;Appartement;53,62;60;2
1140;06120;Appartement;26,61;29;1
1141;06032;Appartement;14,53;14;1
1142;06127;Appartement;86,14;88;3
1143;06073;Appartement;31,91;32;2
1144;06019;Appartement;85,15;85;4
1145;06015;Appartement;30,38;45;1
1146;06011;Appartement;65,39;60;1
1147;06011;Appartement;18,63;22;1
1148;06011;Appartement;62,41;64;3
1149;06159;Appartement;27,34;28;1
1150;06013;Appartement;45,93;45;3
1151;06057;Appartement;24,45;30;2
1152;06121;Appartement;63,51;62;3
1153;06121;Appartement;51,41;52;3
1154;06077;Appartement;79,2;34;4
1155;06016;Maison;82,67;100;5
1156;06075;Appartement;83,05;83;4
1157;06074;Appartement;29,47;29;2
1158;06006;Appartement;61,45;80;3
1159;06020;Appartement;36,09;45;2
1160;06073;Appartement;25,34;25;1
1161;06054;Appartement;60,48;60;2
1162;06094;Appartement;21,04;22;1
1163;06073;Appartement;36,16;37;2
1164;06127;Appartement;40,56;50;3
1165;06094;Appartement;44;50;1
1166;06011;Appartement;43,76;46;2
1167;06073;Appartement;45,21;45;2
1168;06102;Appartement;46,49;40;2
1169;06120;Appartement;36,09;37;2
1170;06077;Appartement;70,08;36;1
1171;06159;Appartement;50,01;47;1
1172;06159;Appartement;107,52;104;4
1173;06011;Appartement;84,5;80;3
1174;06031;Appartement;168,51;169;5
1175;06073;Appartement;39,04;40;2
1176;06032;Appartement;70;70;2
1177;06150;Appartement;54,33;70;2
1178;06075;Appartement;29,51;38;1
1179;06150;Appartement;17,95;23;1
1180;06016;Appartement;40,1;41;3
1181;06066;Appartement;51;46;3
1182;06120;Appartement;44,06;47;2
1183;06032;Appartement;35,56;38;1
1184;06042;Appartement;69,4;70;4
1185;06048;Appartement;78,65;80;4
1186;06120;Appartement;20,8;21;1
1187;06109;Appartement;46,24;45;3
1188;06066;Appartement;32,03;40;2
1189;06127;Appartement;43,62;40;2
1190;06127;Appartement;22,36;25;1
1191;06054;Appartement;82,59;84;4
1192;06127;Appartement;37,14;38;2
1193;06127;Appartement;36,09;45;1
1194;06159;Appartement;25,75;40;4
1195;06120;Appartement;20,41;24;1
1196;06046;Appartement;65,48;61;4
1197;06151;Appartement;73,34;88;4
1198;06057;Appartement;27,33;36;2
1199;06121;Appartement;93;83;3
1200;06075;Appartement;16,72;60;5
1201;06120;Appartement;19,32;20;1
1202;06048;Appartement;92,51;87;4
1203;06099;Appartement;28,25;27;1
1204;06032;Appartement;14,97;101;3
1205;06158;Appartement;65,85;55;3
1206;06159;Appartement;51,07;65;2
1207;06032;Maison;22,2;16;1
1208;06159;Appartement;83,15;88;3
1209;06103;Appartement;68,06;74;3
1210;06159;Appartement;106,76;125;5
1211;06011;Appartement;48,39;63;1
1212;06059;Appartement;69,51;65;3
1213;06153;Appartement;28,95;30;1
1214;06109;Appartement;48,02;53;2
1215;06075;Appartement;54;56;3
1216;06159;Appartement;56,27;63;1
1217;06030;Appartement;29,07;25;1
1218;06084;Maison;100,21;102;3
1219;06155;Appartement;48,68;52;2
1220;06004;Appartement;22,47;23;2
1221;06004;Appartement;37,66;41;2
1222;06004;Appartement;39,11;40;1
1223;06004;Appartement;54,26;50;2
1224;06108;Appartement;66,2;62;3
1225;06155;Appartement;55,35;30;1
1226;06004;Appartement;51,24;34;2
1227;06030;Appartement;66,34;66;3
1228;06004;Appartement;67,71;68;3
1229;06155;Appartement;27,59;27;1
1230;06004;Appartement;51,17;46;3
1231;06155;Appartement;35,76;33;3
1232;06155;Appartement;24,85;25;2
1233;06004;Appartement;73,59;75;3
1234;06084;Maison;172,57;141;5
1235;06004;Maison;106,63;119;6
1236;06155;Appartement;92,64;95;4
1237;06004;Appartement;47,08;47;2
1238;06030;Appartement;90,45;105;4
1239;06155;Appartement;67,94;67;3
1240;06004;Appartement;88,65;90;3
1241;06030;Appartement;83,7;83;4
1242;06085;Appartement;45,52;45;2
1243;06155;Appartement;37,9;36;1
1244;06004;Appartement;43,68;43;2
1245;06018;Appartement;38,69;36;2
1246;06004;Appartement;97,04;112;4
1247;06085;Appartement;42,57;42;2
1248;06004;Appartement;87,39;89;4
1249;06030;Appartement;66,52;83;4
1250;06108;Appartement;105,55;120;4
1251;06004;Appartement;51,49;53;2
1252;06030;Appartement;29,3;29;1
1253;06155;Appartement;44,61;45;2
1254;06030;Appartement;88,76;88;4
1255;06030;Appartement;16,7;17;1
1256;06155;Appartement;39,73;39;2
1257;06030;Appartement;44,51;45;2
1258;06004;Appartement;59,2;59;3
1259;06004;Appartement;66,01;65;3
1260;06004;Appartement;28,08;24;1
1261;06004;Maison;77,78;61;3
1262;06155;Appartement;44,69;45;2
1263;06030;Appartement;60,92;75;3
1264;06155;Appartement;59,03;57;3
1265;06085;Appartement;144,58;147;5
1266;06004;Appartement;32,15;33;2
1267;06004;Appartement;55,92;57;2
1268;06155;Appartement;27,35;28;2
1269;06018;Maison;116,59;99;4
1270;06155;Appartement;27;27;1
1271;06018;Appartement;29,42;27;2
1272;06004;Appartement;53,23;52;2
1273;06004;Appartement;31,4;31;1
1274;06030;Appartement;51,6;46;2
1275;06084;Maison;96,43;102;4
1276;06004;Appartement;42,42;43;3
1277;06004;Appartement;85,35;85;4
1278;06155;Appartement;19,3;20;0
1279;06085;Appartement;95,21;97;4
1280;06155;Appartement;33,39;34;1
1281;06030;Appartement;34,55;34;2
1282;06004;Appartement;64,05;64;3
1283;06155;Appartement;30,97;32;1
1284;06085;Appartement;90,31;91;3
1285;06004;Appartement;68,09;67;4
1286;06030;Appartement;28,29;28;1
1287;06155;Appartement;46,76;46;2
1288;06084;Appartement;23,5;25;1
1289;06030;Appartement;26,88;27;1
1290;06004;Appartement;72,8;72;3
1291;06155;Appartement;46,58;46;3
1292;06004;Appartement;87,15;88;4
1293;06004;Appartement;23,15;23;1
1294;06004;Appartement;31,31;32;1
1295;06004;Appartement;45,42;46;2
1296;06004;Appartement;77,09;76;3
1297;06030;Appartement;68,12;68;3
1298;06004;Appartement;62,31;63;2
1299;06084;Maison;107,33;110;5
1300;06004;Appartement;34,1;35;1
1301;06030;Appartement;3,27;84;4
1302;06018;Appartement;41;40;2
1303;06155;Appartement;29,08;35;1
1304;06004;Appartement;84,29;85;4
1305;06155;Appartement;27,63;30;1
1306;06155;Maison;115,11;100;4
1307;06030;Appartement;37,02;35;2
1308;06030;Maison;69,28;60;3
1309;06030;Appartement;54,32;57;2
1310;06030;Appartement;26,58;27;1
1311;06018;Appartement;26,67;27;1
1312;06004;Appartement;56,26;58;3
1313;06004;Appartement;38,01;35;1
1314;06004;Appartement;36,4;36;2
1315;06004;Appartement;66,65;66;3
1316;06004;Appartement;55,74;56;2
1317;06018;Maison;201,3;227;6
1318;06085;Appartement;50,03;50;2
1319;06004;Appartement;33,22;36;2
1320;06004;Appartement;29,75;29;1
1321;06155;Appartement;60,81;70;3
1322;06004;Appartement;23,79;29;1
1323;06004;Appartement;120,32;120;4
1324;06155;Appartement;23,1;20;1
1325;06004;Appartement;19,31;20;1
1326;06030;Appartement;103,6;112;4
1327;06004;Appartement;51,23;50;2
1328;06084;Appartement;68,58;68;3
1329;06030;Appartement;93,24;92;3
1330;06030;Appartement;82,92;100;4
1331;06004;Appartement;60;53;2
1332;06085;Maison;80,72;82;4
1333;06155;Appartement;50,4;49;3
1334;06004;Maison;266,84;180;6
1335;06155;Appartement;55,91;63;2
1336;06030;Appartement;71,44;69;3
1337;06018;Appartement;117,34;125;5
1338;06004;Appartement;55,43;60;3
1339;06030;Appartement;53,77;55;2
1340;06030;Appartement;35,32;36;1
1341;06030;Appartement;65,75;66;3
1342;06004;Appartement;22,15;24;1
1343;06155;Appartement;46,02;46;2
1344;06085;Appartement;79,58;73;4
1345;06004;Appartement;52,1;52;2
1346;06004;Appartement;32,46;30;2
1347;06085;Appartement;63,7;64;3
1348;06004;Appartement;36,58;37;2
1349;06155;Appartement;39,66;39;2
1350;06030;Appartement;39,86;45;2
1351;06004;Appartement;30,04;30;1
1352;06004;Appartement;70,3;72;3
1353;06018;Appartement;43,91;44;1
1354;06030;Appartement;46,06;45;2
1355;06030;Appartement;16,17;16;1
1356;06085;Appartement;15,38;16;1
1357;06085;Maison;80,05;80;2
1358;06085;Appartement;59,36;60;2
1359;06108;Maison;78,03;79;4
1360;06155;Appartement;36,93;37;1
1361;06004;Appartement;39,73;37;1
1362;06030;Appartement;77,39;76;4
1363;06004;Appartement;72,05;70;3
1364;06004;Appartement;81,23;80;4
1365;06085;Appartement;40,01;39;2
1366;06004;Appartement;52,05;51;3
1367;06030;Appartement;45,55;47;2
1368;06004;Appartement;21,26;23;1
1369;06108;Maison;110,17;111;5
1370;06155;Appartement;45,94;47;2
1371;06155;Appartement;17,28;17;1
1372;06155;Appartement;57,3;59;2
